id,name,Status,Release_Date,Genre,Language,Director,Color,Censor_Details,Censor_Dates,Censor_Certificate_No,Runtime,Certification,Length_in_metres,Banner,Music_Company,Studio,Shooting_Location
540614,Zindagi,{},1 Jan 1977,{},{},Ravi Tandon,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
502775,Aafat,{},1 Jan 1977,{},{},Atma Ram,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
538676,Aaina,{},1 Jan 1977,{},{},K Balachander,{},{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
505590,Sankoch,{},1 Jan 1976,Family Drama,Hindi,Anil Ganguly,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
539583,Jeevan Jyoti,{},1 Jan 1976,Family Drama,Hindi,Murugan Kumaran,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
540601,Zid,{},1 Jan 1976,Romance,Hindi,Vijay,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
503273,Balika Badhu,{},1 Jan 1976,"Social, Family Drama",Hindi,Tarun Majumdar,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Shakti Films,Saregama-HMV,"",""
201637,Salakhen,{},1 Jan 1976,"Action, Thriller",Hindi,A Salaam,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
503902,Tapasya,{},1 Jan 1976,Family Drama,Hindi,Anil Ganguly,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Rajshri Productions Pvt Ltd,Saregama-HMV,"",""
504550,Chitchor,{},1 Jan 1976,"Romance, Musical, Family Drama",Hindi,Basu Chatterjee,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Rajshri Productions Pvt Ltd,Saregama-HMV,"",""
504509,Chhoti Si Baat,{},1 Jan 1976,{},{},Basu Chatterjee,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
540372,Sholay,Released,15 Aug 1975,"Romance, Thriller, Adventure, Comedy, Drama, Action",Hindi,Ramesh Sippy,C,{},Not Available.,Not Available.,Not Available.,NA,0.0,Sippy Films,"","",""
538692,Aandhi,{},13 Feb 1975,"Musical, Drama, Offbeat",Hindi,Gulzar,C,{},Not Available.,Not Available.,Not Available.,NA,0.0,"","","",""
539142,Deewar,{},24 Jan 1975,"Action, Crime, Musical, Social, Family Drama",Hindi,Yash Chopra,C,{},Not Available.,Not Available.,Not Available.,NA,0.0,Trimurti Films Pvt Ltd,"","",""
507815,Anokha,{},1 Jan 1975,Action,Hindi,Jugal Kishore,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
534202,Doosri Sita,{},5 Jul 1974,"Social, Offbeat",Hindi,Gogi Anand,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"",Saregama-HMV,"",""
533250,Aap Ki Kasam,{},3 May 1974,"Drama, Romance",Hindi,J Om Prakash,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"",Saregama-HMV,"",""
534233,Do Number Ke Amir,{},26 Apr 1974,Social,Hindi,P D Shenoy,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
506887,Heera Panna,{},1 Jan 1974,"Musical, Romance",Hindi,Dev Anand,C,{},Not Available.,Not Available.,Not Available.,NA,0.0,"","","",""
503764,Bidai,{},1 Jan 1974,"Musical, Family Drama",Hindi,T L V Prasad,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"",Saregama-HMV,"",""
540506,Trimurthi,{},1 Jan 1974,"Comedy, Family Drama",Hindi,Rajendra Bhatia,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
533249,Kora Kagaz,{},1 Jan 1974,"Romance, Musical, Family Drama",Hindi,Anil Ganguly,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"",Saregama-HMV,"",""
538675,Aaina,{},1 Jan 1974,Family Drama,Hindi,K Balachander,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
506378,Garm Hava,{},1 Jan 1974,"Social, Drama, Offbeat",Hindi,M S Sathyu,C,{},Not Available.,Not Available.,Not Available.,NA,0.0,"",Saregama-HMV,"",""
503497,Us Paar,{},1 Jan 1974,"Drama, Romance",Hindi,Basu Chatterjee,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"",Saregama-HMV,"",""
507310,Ishq Ishq Ishq,{},1 Jan 1974,"Romance, Family Drama",Hindi,Dev Anand,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"",Saregama-HMV,"",""
507989,Namak Haram,{},23 Nov 1973,"Comedy, Musical, Social, Drama, Romance, Family Drama",Hindi,Hrishikesh Mukherjee,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"",Saregama-HMV,"",""
66556,Joshila,{},19 Oct 1973,"Thriller, Family Drama",Hindi,Yash Chopra,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
547980,Sweekar,{},7 Sep 1973,Social,Hindi,Sudhendru Roy,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
538716,Abhimaan,{},27 Jul 1973,"Musical, Family Drama",Hindi,Hrishikesh Mukherjee,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
504662,Daag,{},1 Jan 1973,"Musical, Romance, Love Triangle",Hindi,Yash Chopra,C,{},Not Available.,Not Available.,146 Minutes,U,0.0,Yash Raj Films,Saregama-HMV,"",""
539064,Chhupa Rustam,{},1 Jan 1973,Action,Hindi,Vijay Anand,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
538524,Anamika,{},1 Jan 1973,"Crime, Musical, Thriller, Romance",Hindi,Raghunath Jhalani,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"",Saregama-HMV,"",""
66553,Jawani Diwani,{},1 Jan 1972,"Action, Romance, Musical, Family Drama",Hindi,Narendra Bedi,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
503396,Bawarchi,{},1 Jan 1972,"Comedy, Social, Musical, Family Drama",Hindi,Hrishikesh Mukherjee,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"",Saregama-HMV,"",""
538517,Anubhav,{},1 Jan 1972,"Musical, Drama, Offbeat",Hindi,Basu Bhattacharya,C,{},Not Available.,Not Available.,Not Available.,NA,0.0,"","","",""
505127,Mere Apne,{},1 Jan 1971,"Musical, Family Drama",Hindi,Gulzar,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"",Saregama-HMV,"",""
533252,Guddi,{},1 Jan 1971,"Comedy, Social, Family Drama",Hindi,Hrishikesh Mukherjee,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"",Saregama-HMV,"",""
505064,Saat Hindustani,{},1 Jan 1969,"Adventure, Family Drama",Hindi,K A Abbas,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
505707,Sara Akash,{},1 Jan 1969,Drama,Hindi,Basu Chatterjee,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Cine Eye Films,"","",""
538439,Shagird,{},1 Jan 1967,"Comedy, Musical, Family Drama",Hindi,Sameer Ganguly,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"",Saregama-HMV,"",""
538537,Abhimanyu,{},21 Jul 1889,"Action, Family Drama",Hindi,Mahesh Bhatt,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Anu Arts,T-Series,"",""
538852,Asli Naqli,{},20 Nov 1986,"Action, Thriller",Hindi,Sudharshan Nag,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"",Saregama-HMV,"",""
505642,Oh Tera Kya Kehna,{},1 Jan 1959,Comedy,Hindi,K Pervez,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,N K Prod|Young Technicians Unit,Saregama-HMV,"",""
503645,Tiger Queen,{},1 Jan 1947,Action,Hindi,A K Khan,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Praveen Leela Pictures,"","",""
503600,Bazaar-E-Husn,Released,18 Jul 2014,Drama,Hindi,Ajay Mehra,C,{},Not Available.,Not Available.,Not Available.,U/A,0.0,Vision Corporation Ltd,"","",""
594135,2 Little Indians,Released,19 Apr 2013,Children,Hindi,Ravi Bhatia,C,{},17 Apr 2013,Not Available.,Not Available.,Not Available.,0.0,Rave Media,"","",""
540259,Pyasi Atma,{},1 Jan 1988,Horror,Hindi,Ismail,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
547253,Tum Hi To Ho,{},4 Feb 2011,"Drama, Action",Hindi,Sanjay Goel,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"",Junglee Music,"",""
533023,Marega Salaa,Released,20 Nov 2009,"Action, Thriller",Hindi,Devang Dholakia,C,{},13 Nov 2009,Not Available.,Not Available.,Not Available.,0.0,Star Riders,Saregama-HMV,"",""
539076,Coffee House,{},10 Apr 2009,Drama,Hindi,Gurbir Singh Grewal,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Marwah Studios|GTV International Ltd|Shivkala Motion Pictures,"","",""
510184,Good Luck,{},8 Aug 2008,"Comedy, Romance",Hindi,Aditya Datt,C,{},Not Available.,CIL/2/69/2008,Not Available.,B,0.0,Om Films Pvt Ltd|J K Films,Venus Records & Tapes,"",""
201765,Kudiyon Ka Hai Zamana,{},5 Jan 2007,{},Hindi,Amar Butala,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"",Eros Music,,""
54346,Aashiq Banaya Aapne,{},2 Sep 2005,"Romance, Thriller",Hindi,Aditya Datt,C,{},Not Available.,CIL/3/83/2005,Not Available.,A,0.0,Shagun Film Creations,T-Series,"",""
534374,Choron Ki Barat,{},23 May 1980,Action,Hindi,Harmesh Malhotra,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Citizen Films,"","",""
535156,Amar Shakti,{},30 Sep 1978,{},{},Harmesh Malhotra,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
538727,Adalat,{},7 Jan 1977,Drama,Hindi,Narinder Bedi,C,{},Not Available.,Not Available.,Not Available.,NA,0.0,"","","",""
507137,Shankar Shambhu,{},1 Jan 1976,Action,Hindi,Chand,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
538656,Aa Gale Lag Ja,{},16 Nov 1973,"Romance, Musical",Hindi,Manmohan Desai,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
503652,Bhai Ho To Asia,{},1 Jan 1972,"Comedy, Action, Family Drama",Hindi,Manmohan Desai,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
539068,Chitralekha,{},1 Jan 1964,"Musical, Drama, Fantasy",Hindi,Kidar Sharma,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Pushpa Pictures,"","",""
540448,Taj Mahal,{},1 Jan 1963,"Drama, Romance, Musical",Hindi,M Sadiq,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Pushpa Pictures,"","",""
534679,30 Days,{},24 Sep 2004,{},Hindi,Ravi Sinha,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Sharma,"","",""
502822,Paying Guests,Released,19 Jun 2009,Comedy,Hindi,Paritossh Painter,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Mukta Arts Ltd,Junglee Music,"",""
534510,Khoon Ka Karz,{},1 Mar 1991,Action,Hindi,Mukul Anand,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
504352,Prem Ka Nasha,{},1 Jan 1992,Romance,Hindi,{},B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Madan Theatres,"","",""
506319,Khooni Kaun,{},1 Jan 1936,Suspense,Hindi,G R Sethi,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
508244,Parbat Ki Rani,{},10 Jul 1987,Costume Drama,Hindi,A Kareem,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
505243,Mehooba,{},1 Jan 1965,Drama,Hindi,A Kareem,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Jyoti Films,"","",""
539909,Mehfil,{},1 Jan 1957,Social,Hindi,A Kareem,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,R F Pictures,"","",""
539828,Maharani,{},1 Jan 1957,Costume Drama,Hindi,A Kareem,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Atun Chitra,"","",""
504226,Char Chand,{},1 Jan 1953,Family Drama,Hindi,A Kareem,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Fine Art Films,"","",""
507716,Rangila Musafir,{},1 Jan 1950,Action,Hindi,A Kareem,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Fine Art Films,"","",""
539597,Josh,{},1 Jan 1950,Action,Hindi,A Kareem,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Marvel Prod,"","",""
505111,Mere Huzoor,{},1 Jan 1968,Romance,Hindi,Vinod Kumar,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Movie Mughals,Saregama-HMV,"",""
508222,Palkon Ki Chhaon Mein,{},31 Mar 2000,{},{},Meraj,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
55916,Jamai Raja,{},19 Oct 1990,"Comedy, Family Drama",Hindi,A Kodandiramy Reddy,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"",T-Series,"",""
539370,Himmatwala,Released,1 Jan 1998,"Comedy, Action, Family Drama",Hindi,Jayant Gilatar,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"",T-Series,"",""
201562,Mehrabaan,{},23 Jul 1993,"Drama, Family Drama",Hindi,K Ravi Shankar,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"",T-Series,"",""
534327,Charanon Ki Saugandh,{},22 Apr 1988,"Action, Family Drama",Hindi,K Bapaiah,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"",T-Series,"",""
55738,Swarg Se Sunder,{},28 Feb 1986,Family Drama,Hindi,K Bapaiah,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"",T-Series,"",""
533274,Ghar Ek Mandir,{},8 Mar 1984,Family Drama,Hindi,K Bapaiah,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
534515,Benam Badshah,{},19 Apr 1991,"Action, Crime, Drama",Hindi,K Ravi Shankar,C,{},Not Available.,Not Available.,Not Available.,NA,0.0,Tina Films International,"","",""
507160,Shaitan Tantrik,{},1 Jan 1999,{},Hindi,Wajid Sheikh,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
506975,Prem Lakshya,{},1 Jan 1936,Social,Hindi,Kapoor,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,W I Films,"","",""
506140,Krishna Kanhaiya,{},1 Jan 1952,Mythological,Hindi,S Nadkarni,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Jupiter Pictures,"","",""
554025,Sarojani,{},1 Jan 1949,Social,Hindi,A L Ramesh,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Central India Pictures,"","",""
505135,Disco Deewane,{},1 Jan 2008,{},{},{},{},{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
505838,Farz Ki Keemat,{},1 Jan 1985,Family Drama,Hindi,Sudhir Wahi,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
505708,Electric Moon,{},1 Jan 1992,{},English,Pradip Krishan,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
505440,Noor-E-Arab,{},1 Jan 1978,Religious,Hindi,A M Khan,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Neptune Films,"","",""
539477,Jadui Angoothi,{},1 Jan 1964,Fantasy,Hindi,A M Khan,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,A M Khan Prod,"","",""
540490,Tilasmi Duniya,{},1 Jan 1962,Fantasy,Hindi,A M Khan,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
506068,Lady Of The Lake,{},1 Jan 1960,Action,Hindi,A M Khan,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,A M Khan Prod,"","",""
553991,Sair-E-Paristan,{},1 Jan 1958,Fantasy,Hindi,A M Khan,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Suresh Prod,"","",""
505336,Maya Nagri,{},1 Jan 1957,Fantasy,Hindi,A M Khan,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Sharda Films,"","",""
62848,Roop Basant,{},1 Jan 1955,Action,Hindi,A M Khan,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Shah Pictures,"","",""
506830,Police Wali,{},1 Jan 1949,Action,Hindi,A M Khan,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Mohan Pictures,"","",""
539478,Jadui Angoothi,{},1 Jan 1948,Fantasy,Hindi,A M Khan,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Mohan Pictures,"","",""
503578,Toofani Taqrar,{},1 Jan 1947,Action,Hindi,A M Khan,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,D M Prod,"","",""
503608,Tilasmi Heera,{},1 Jan 1946,Fantasy,Hindi,A M Khan,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Neptune Films,"","",""
540489,Tilasmi Duniya,{},1 Jan 1946,Fantasy,Hindi,A M Khan,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Jupiter Arts,"","",""
505796,Sarovar Ki Sundri,{},1 Jan 1942,"Action, Costume Drama",Hindi,A M Khan,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
504819,Moterwali,{},1 Jan 1942,Action,Hindi,A M Khan,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Mohan Pictures,"","",""
504608,Muslim Ka Lal,{},1 Jan 1941,Social,Hindi,A M Khan,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Mohan Pictures,"","",""
538766,Allaudin Laila,{},1 Jan 1941,Fantasy,Hindi,A M Khan,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Mohan Pictures,"","",""
506754,Hamara Desh,{},1 Jan 1940,Action,Hindi,A M Khan,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Mohan Pictures,"","",""
507681,Ran Sangram,{},1 Jan 1939,Action,Hindi,A M Khan,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Mohan Pictures,"","",""
507659,Ratna Lutari,{},1 Jan 1939,Action,Hindi,A M Khan,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Mohan Pictures,"","",""
504661,Cyclewali,{},1 Jan 1938,Action,Hindi,A M Khan,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Mohan Pictures,"","",""
506126,Kuldeepak,{},1 Jan 1937,Action,Hindi,A M Khan,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Mohan Pictures,"","",""
538952,Bansari Bala,{},1 Jan 1936,Fantasy,Hindi,A M Khan,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Indian Liberty Films,"","",""
505446,Mastana Mashooq,{},1 Jan 1936,"Action, Romance",Hindi,A M Khan,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Vishnu Cine,"","",""
540323,Run,{},3 Jun 2002,"Comedy, Drama, Action, Adventure",Tamil,N Linguswamy,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
55960,Nayak,{},7 Sep 2001,"Drama, Action",Hindi,S Shankar,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"",T-Series,"",""
539712,Khushi,Released,26 Apr 2001,"Drama, Action, Romance",Telugu,S J Suryah,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
539162,Dil Hi Dil Mein,{},21 Apr 2000,{},Hindi,Kathir,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"",Sony Music,"",""
503777,Tejasvini,{},1 Jan 1994,Action,Hindi,N Chandra,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
508609,Ruslaan,{},9 Nov 2009,Social,Hindi,Mohan Sharma,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,J K Films,Worldwide Records,"",""
508382,The Unforgettable,{},11 Sep 2009,Romance,English,Arsala Qureshi,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
508701,Vaada raha... i promise,{},11 Sep 2009,Drama,Hindi,Samir Karnik,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Eros Entertainment,Eros Music,"",""
507915,Aurat Ka Inteqam,{},1 Jan 1984,Social,Hindi,B R Ishara,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
547369,Gali Gali Chor Hai,Released,3 Feb 2012,Drama,Hindi,Rumi Jaffery,C,{},23 Jan 2012,Not Available.,Not Available.,Not Available.,3443.21,One Up Entertainment,T-Series,"",""
540361,Sheesha,{},2 Nov 2005,Thriller,Hindi,Ashu Trikha,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Rama Entertainment Pvt Ltd,T-Series,"",""
538538,Kismat,{},20 Feb 2004,"Drama, Action",Hindi,Guddu Dhanoa,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"",T-Series,"",""
534779,Hawa,{},4 Jul 2003,"Thriller, Horror",Hindi,Guddu Dhanoa,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
54482,Chal Mere Bhai,{},5 May 2000,"Drama, Action, Romance, Musical",Hindi,David Dhawan,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Neha Arts,T-Series,"",""
201761,Haseena Maan Jaayegi,{},25 Jun 1999,"Comedy, Drama, Action, Romance",Hindi,David Dhawan,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Rahul Productions,Saregama-HMV,"",""
